"872","7","TV'de Yeni Turku'den dinlediginiz Yilardan sonra Yollardan sonra sarkisinin sozleri hangi sairindir?","2013-02-22 13:46:03","Turgut Uyar","Murathan Mungan","Kucuk Iskender","Ismat Ozel","B","34"
"873","8","1 kilo alan insan yaklasik kac kalori almistir?","2013-02-22 13:47:54","1000","4000","7000","10000","C","34"
"874","9","Alfabelerde Elif ve Alfa biciminde karsimiza cikan harflerin kokeni Alef'in anlami nedir?","2013-02-22 13:50:33","Okuz","Esek","Saban","Kilic","A","34"
"875","1","Onemsiz bir meseleyi buyuten pireyi ne yapar?","2013-02-22 14:04:24","Gergedan","Deve","Su aygiri","Fil","B","34"
"876","2","Kadeh kaldirirken ne denir?","2013-02-22 14:04:46","Alo","Heyamola","Oley","Serefe","D","34"
"877","3","Cam sisede satin alinan mesrubatin bos sisesi geri donunce ne verilir?","2013-02-22 14:05:27","Kredi","Konsinye","Kapora","Depozito","D","34"
"878","4","Belediyeye ait araclarin plakalari ne renktir?","2013-02-22 14:05:49","Siyah","Yesil","Sari","Kirmizi","A","34"
"879","5","Akrobasi yapan guvercine ne denir?","2013-02-22 14:06:11","Cambaz","Sihirbaz","Taklaci","Sakaci","C","34"
"880","6","TV'de H. Senlendirici'den dinlediginiz ses hangi muzik aletine aittir?","2013-02-22 14:06:59","Flut","Klarnet","Trompet","Saksafon","B","34"
"881","7","Sefiller ve Notre Dame'in Kamburu'nun yazari kimdir?","2013-02-25 13:32:22","Victor Hugo","Lev Tolstoy","Charles Dickens","Jen Rousseau","A","35"
"882","8","Arapca'da kucuk,garip sey anlamina gelen kelimeyle adlandirilan yiyecek nedir?","2013-02-25 13:34:20","Mucver","Kuskus","Kurabiye","Poncik","C","35"
"883","1","Cok mutlu olan kisinin yuzunde ne acar?","2013-02-25 13:41:07","Papatyalarin","Menekselerin","Gullerin","Sumbullerin","C","35"
"884","2","Uyari amacli populer otomobil yazisi hangisidir?","2013-02-25 13:41:47","Dikkat bebek var","Kirilacak esya","Yuksek gerilim hatti","Dikkat hamile var","A","35"
"885","3","Muzikcalaralarda oynat dugmesi uzerinde ne bulunur?","2013-02-25 13:43:01","Nokta","Kare","Ucgen","Daire","C","35"
"886","4","Goruyorum ve artitiyorum sozleri hangi oyunda gecer?","2013-02-25 13:43:24","Poker","Rulet","Bric","Bezik","A","35"
"887","5","TV'de dinlediginiz ses hangi muzik aletine aittir?","2013-02-25 13:45:22","Flut","Trompet","Gayda","Saksafon","B","35"
"888","6","Demokrasileri darbelerle sekteye ugramis, ekonomoik durumu kotu ulkelere ne cumhuriyeti denir?","2013-02-25 13:46:57","Karpuz","Muz","Ananas","Limon","B","35"
"889","1","Yanip tutusmak hangi durumda kullanilir?","2013-02-25 13:50:39","Acele etmek","Kiskanmak","Asik olmak","Cok aci yemek","C","35"
"890","2","Aksiyon filmlerinde birine odeme yapilacaginda paranin yarisi hemen kalani ne zaman verilir?","2013-02-25 13:51:14","Ay basinda","Seneye","Uc vakte kadar","Is bitince","D","35"
"891","3","Mahalle macinda oyuna girmek isteyen kimden izin alir?","2013-02-25 13:51:47","Kaleciden","Topun sahibinden","Mahallenin muhtarindan","Hakemden","B","35"
"892","4","Boks ringleri ne sekildedir?","2013-02-25 13:52:11","Kare","Daire","Oval","Dikdortgen","A","35"
"893","5","TBMM baskaninin kursude giymek zorunda oldugu giysi hangisidir?","2013-02-25 13:52:43","Cubbe","Frak","Smokin","Takim elbise","B","35"
"894","1","Eskiden anneler, yaramazlik yapan cocuklari kime goturmekle tehdit ederlerdi?","2013-02-25 13:56:57","Falciya","Kalayciya","Igneciye","Bekciye","C","35"
"895","2","Sutu kaynatip icine bir kasik yogurt koyup kapatirsak ertesi gun ne cikar?","2013-02-25 13:58:21","Ayran","Peynir","Tereyagi","Yogurt","D","35"
"896","3","Zafer isareti hangi harfle gosterilir?","2013-02-25 13:59:04","L","T","V","X","C","35"
"897","4","TV'de dinlediginiz Kartal Gol Gol Gol tezahurati 132 desibelle soyleyen hangi takimin taraftaridir?","2013-02-25 13:59:51","Besiktas","Galatasaray","Fenerbahce","Trabzonspor","A","35"
"898","5","Ici yumusak maddelerle dodurularak hazirlanan yastik benzeri koltuk adini hangi meyvadan alir?","2013-02-25 14:00:56","Elma","Armut","Karpuz","Ayva","B","35"
"899","6","Don Kisot'un yazari kimdir?","2013-02-25 14:01:36","Cervantes","Dante","Puskin","Balzac","A","35"
"900","7","CesurmYurek, Isa'nin Cilesi ve Apocalypto'nun yonetmeni kimdir?","2013-02-25 14:02:43","Woody Allen","Mel Gibson","Sean Penn","Clin Eastwood","B","35"
"901","8","Uranus, Neptun, Jupiter, Mars, Merkur gibi gezegenler adini nereden alir?","2013-02-25 14:06:03","Antik sehir adlarindan","Din adamlari adlarindan","Mitolojik tanrilardan","Kasiflerinin isimlerinden","C","35"
"902","9","Makamini para karsiliginda satan lider kimdir?","2013-02-25 14:10:24","Korkunc Ivan","I. Dalai Lama","Papa IX. Benedict","Imparator Neron","C","35"
"903","10","Koleksiyonunda yer aln 573 sanat eserinin toplam degeri 2000 dolari bulmayan MOBA yani Kotu Sanat Muzesi nerededir?","2013-02-25 14:14:29","ABD","Japonya","Avustralya","Norvec","A","35"
"904","1","Buyukler genclerin hesap odemesini ne diyerek engeller?","2013-03-01 13:04:33","Ogrencisin","Fakirsin","Sanslisin","Yalnizsin","A","36"
"905","2","Lunaparklarda kendi ekseninde donen oyuncak kimin etegindedir?","2013-03-01 13:04:57","Palyaco","Cadi","Balerin","Sihirbaz","C","36"
"906","3","Hangi meyvenin curugu bir renktir?","2013-03-01 13:05:25","Erik","Kayisi","Cilek","Visne","D","36"
"907","4","Kuyruklu piyanaoda kac ayak vardir?","2013-03-01 13:05:53","3","4","5","6","A","36"
"908","5","Hangisi izlemeden sonunu bildigimiz bir filmdir?","2013-03-01 13:06:20","Avatar","Titanic","Matrix","Karayip Korsanlari","B","36"
"909","6","TV'de dinledigiginiz Erkan Ogur turkusu nedir?","2013-03-01 13:07:20","Turnalar","Hey onbesli","Cemberimde gul oya","Carsambayi sel aldi","B","36"
"910","7","Sinemaya da uyarlanan Ruzar Gibi Gecti romaninin yazari kimdir?","2013-03-01 13:09:15","Margaret Mitchell","Barbara Cartland","Jane Austen","Emily Bronte","A","36"
"911","8","Batililar birOsmanli icecegi olan Serbeti dondurarak hangi tatliyi yapmstir?","2013-03-01 13:12:27","Jole","Kup","Sorbe","Rokoko","C","36"
"912","1","Hangi icecegin yorgunluk icin yapilani vardir?","2013-03-01 13:16:07","Boza","Cay","Kahve","Limonata","C","36"
"913","2","Hayirdir insallah denilen kisi ne anlatir?","2013-03-01 13:16:44","Ruyasini","Dugununu","Dunku diziyi","Askerlik anilarinin","A","36"
"914","3","Eskiden etrafa guzel koku vemresi icin sobanin zerine ne kabugu konurdur?","2013-03-01 13:17:17","Kavun","Seftali","Ayva","Portakal","D","36"
"915","4","Hangi regin askerlikle anilan bir tonu vardir?","2013-03-01 13:18:52","Siyah","Yesil","Beyaz","Mavi","B","36"
"916","5","Kapilarini sileceklerini ve fren isiklarini goremiyorsaniz otobusun neresine bakiyorsunuzdur?","2013-03-01 13:19:41","On","Arka","Sol","Sag","C","36"
"917","1","Mart ayi hangi hayvanlar icin ayri onem tasir?","2013-03-01 13:21:36","Tavuk","Kopek","Tavsan","Kedi","D","36"
"918","2","Seircilerin baslarini devamli saga sola cevirerek izledigi spor hangisidir?","2013-03-01 13:22:04","Boks","Golf","Gures","Tenis","D","36"
"919","3","Sessiz sinama oyununda eliyle 2 isareti ne anlama gelir?","2013-03-01 13:22:46","Yerli film","Yabanci film","Iki kelime","Es anlamli kelime","C","36"
"920","4","Star Wars filmlerine ozgu silah hangisidir?","2013-03-01 13:23:06","Ates topu","Katana","Nuncaku","Isin kilici","D","36"
"921","5","TV'de dinleiginiz ne sesidir?","2013-03-01 13:23:51","Bilgisayar acilirken","Internete baglanirken","CD calarken","Bilgisayar kapanirken","B","36"
"922","6","Muzikleri ve danslariyla meshur Bollywood sinemasi hangi ulkeninidir?","2013-03-01 13:24:22","Hindistan","Japonya","Iran","Cin","A","36"
"923","7","1969'da New York'ta 500 bin kisinin bulustugu Jimi Hendrix'li muzesi olan festival hangisidir?","2013-03-01 13:25:07","Woodstock","Oktoberfest","Glastonbury","Live 8","A","36"
"924","1","Filmlerde fidye isteyenler kacmak icin hangisini talep eder?","2013-03-01 13:29:20","Aylik akbil","Motosiklet","Spor ayakkabi","Helikopter","D","36"
"925","2","Medeni hal sorusuyla hangisi kastedilir?","2013-03-01 13:29:47","Egitim durumu","Evlilik durumu","Askerlik durumu","Maddi durum","B","36"
"926","3","Gece 1'de yatip oglen 12'de uyanan uykucu kac saat uyumustur?","2013-03-01 13:30:17","10","11","12","13","B","36"
"927","4","Olimpiyat halkalarinda kac cember vardir?","2013-03-01 13:30:38","3","5","7","9","B","36"
"928","5","Para miktari anlamina gelen kelimenin dogr yazilimi nedir?","2013-03-01 13:31:10","Mevla","Mevlag","Meblag","Mebla","C","36"
"929","6","Istanbul'a Amerika gibi uzak yerden donen kisi ne yasar?","2013-03-01 13:31:42","Jetlag","Halusinasyon","Vertigo","Dejavu","A","36"
"930","7","TV'de dinlediginiz <Bir tatli huzur almaya geldik kalamis'tan> sarkisini kim seslendirmektedir?","2013-03-01 13:42:00","Selahattin Pinar","Yildirim Gurses","Zeki Muren","Munir Nurettin Selcuk","D","36"
"931","8","Colde her yonden esen ruzgarin olusturdugu kum tepesi ne bicminde olur?","2013-03-01 13:44:45","Hilal","Yildiz","Daire","Ucgen","B","36"
"932","1","Ates bacayi sardi hangi durumu ifade eder?","2013-03-01 13:49:18","Ozlemek","Hastalanmak","Asik olmak","Umudu kesmek","C","36"
"933","2","Hangisi dil surcmesi degildir?","2013-03-01 13:49:43","Cat kasmak","Yarayan kana","Gaz basa","Goz suzmek","D","36"
"934","3","Aslinda sportif aktivite olup askerde ceza olan nedir?","2013-03-01 13:50:28","Parende atmak","Kopru kurmak","Sinav cekmek","Amuda kalkmak","C","36"
"935","4","Guvercin tavsan gibi hayvanlara kagit cektirip okuyan insanlara ne denir?","2013-03-01 13:51:01","Niyetci","Sarraf","Arzuhalci","Hattat","A","36"
"936","5","Bowling topu kac deliklidir?","2013-03-01 13:51:36","1","2","3","5","C","36"
"937","6","TV'de dinlediginiz Sakinirim kiskanirim nakaratli Neset Ertas sarkisinin adi nedir?","2013-03-01 14:00:36","Karadir bu bahtim","Muhur gozlum","Telli turnam","Altin hizma","B","36"
"938","7","Hastalikli kumar takintiis nedeniyle Kumarbaz romanini yaza Yeraltindan Notlar kitabinin yazari kimdir?","2013-03-01 14:02:15","Dostoyevski","Tolstoy","Puskin","Nabokov","A","36"
"939","8","Hayati boyunca kafasnin kopup omuzlarindan dusmesinden korkan Findikkiran balesinin bestecisi kimdir?","2013-03-01 14:03:46","Tchaikovsky","Brahms","Chopin","Ravel","A","36"
"940","9","Viskinin ficilara konulduktan sonra kimyasal tepkime ile buharlasan kismina ne denir?","2013-03-01 14:06:15","Topragin payi","Dionysos payi","Mesenin payi","Meleklerin payi","D","36"
"941","10","Eski Yunanca'da Angarya kimin isine denirdi?","2013-03-04 13:32:49","Marangoz","Cellat","Ulak","Filozof","C","37"
"942","1","Birinden kibarca birsey yapmasi nasil istenir?","2013-03-04 13:40:09","Lafi mi olur","Darisi basiniza","Zahmet olmazsa","Gozunuz aydin","C","37"
"943","2","Okun yaydan duzgun gitmesi icin arkasina ne takilir?","2013-03-04 13:40:36","Kus tuyu","Kurdele","Misina","Bakir tel","A","37"
"944","3","Siyasi fiziki topogrofik ne turleridir?","2013-03-04 13:41:42","Kroki","Takvim","Sozluk","Harita","D","37"
"945","4","Kuvvetler ayrligi hangileri icindir?","2013-03-04 13:42:26","Hava kara deniz kuvvetleri","Yasama yurutme yargi","Danistay sayistay yargitay","TSK mit polis teskilati","B","37"
"946","5","Kim Milyoner olmak ister'de son soruya gelen Jamal'in hikayesini anlatan film hangi ulkede gecer?","2013-03-04 13:43:13","Cin","Rusya","Hindistan","Brezilya","C","37"
"947","6","TV'de dinlediginiz Yaylalar Yayalari seslendiren grup hangisidir?","2013-03-04 13:44:12","Londra Senfoni Orkestrasi","Isvec Kraliyet Korosu","Berlin Filarmoni Orkestrasi","Kizilordu Korosu","D","37"
"948","7","Taksi Soforu Siki dostlar ve New York cetelerini kim yonetmistir?","2013-03-04 13:45:22","Francis Ford Coppola","Martin Scorsese","John Ford","Akira Kurosawa","B","37"
"949","1","Misafirligin sonunda ve tam giderken baslayan uzun muhabbet nedir?","2013-03-04 13:50:29","Kapi onu","Pencere onu","Balkon girisi","Merdiven alti","A","37"
"950","2","Karda kamufle olmak isteyen ne renk giyinmelidir?","2013-03-04 13:50:51","Sari","Siyah","Yesil","Beyaz","D","37"
"951","3","Bir cok filme ve romana konu olan Drakula'nin unvani nedir?","2013-03-04 13:51:24","Kral","Duk","Kont","Sovalye","C","37"
"952","4","Petrol fiyatlari hangi olcu brimiyle belirlenir?","2013-03-04 13:52:15","Bidon","Fici","Varil","Damacana","C","37"
"953","5","Tavladaki sayilarin isimleirnin cogu hangi dildendir?","2013-03-04 13:52:46","Latince","Hintce","Arapca","Farsca","D","37"
"954","6","TV'de dinlediginiz ses hangi hayvana aittir?","2013-03-04 13:54:09","Cekirge","Ari","Kurbaga","Circir bocegi","D","37"
"955","7","Gectigimiz gunlerde ulkesinin ilk astronotu olmak istedigini soyleyen siyasetci kimdir?","2013-03-04 13:55:23","Angela Merkel","Mahmud Ahmedinejad","Silvio Berlusconi","Hugo Chavez","B","37"
"956","8","Yaklasik 600 yol Avrupali berberler ayni zamanda hangi meslegi yapmistir?","2013-03-04 13:57:34","Cerrah","Gokbilimci","Kimyager","Kuyumcu","A","37"
"957","9","1953'te James Watson ve Francis Frick'in beraber cozdugu gizem hangisidir?","2013-03-04 14:01:31","Kara Delikler","DNA","Buyuk Patlama","Misir Hiyeroglifleri","B","37"
"958","10","Donusu olmayan kopru hangi iki ulke arasindadir?","2013-03-04 14:07:09","Israil-Filistin","Kuzey Kore-Guney Kore","Ermenistan-Azebaycan","Cek Cumhuriyeti-Slovakya","B","37"
"959","7","TV'de dinlediginiz Ne kadinlar sevdim zaten yoktular siiri hangi sairinidir?","2013-03-08 13:12:11","Edip Cansever","Atilla Ilhan","Turgut Uyar","Refik Durbas","B","38"
"960","1","Belli bir yasa gelen erkekler cicek ve cikolatayla nereye giderler?","2013-03-08 13:16:05","Is gorusmesine","Askere","Kiz istemeye","Diploma torenine","C","38"
"961","2","Bir duruma dayanamayan nereme kadar geldi diye gosterir?","2013-03-08 13:16:27","Boyun","Mide","Gogus","Omuz","A","38"
"962","3","Agacin altina ortu gerip silkelenerek toplanan meyve hangisidir?","2013-03-08 13:16:57","Kiraz","Dut","Incir","Uzum","B","38"
"963","4","Bir kisi fikrini kac derece cevirirse tam karsisi olur?","2013-03-08 13:18:05","45","90","180","360","C","38"
"964","5","TV'de dinlediginiz Kadinim sarkisini kim selendirmektedir?","2013-03-08 13:18:54","Tanju Okan","Alpay","Ilhan Irem","Fatih Erkoc","A","38"
"965","6","Ayakkabilardaki topuk yuksekligi hangi kelimeyle ifade edilir?","2013-03-08 13:19:33","Inc","Pont","Punto","Ons","B","38"
"966","7","Beni bir gozleri ahuya zebun etti felek dizeleri hangisine aittir?","2013-03-08 13:20:33","IV. Murad","Kanuni Sultan Suleyman","Yavuz Sultan Selim","Fatih Sultan Mehmet","C","38"
"967","1","Eskiden mahallelerde kime sepet sarkitilirdi?","2013-03-08 13:33:59","Bakkal","Eczaci","Terzi","Berber","A","38"
"968","2","Cok ince bacaklar neye benzetilir?","2013-03-08 13:34:44","Kalem","Iplik","Kurdan","Catal","C","38"
"969","3","Halk arasinda sesi guzellestirdigi icin hangisi cig icilir?","2013-03-08 13:35:21","Gul suyu","Bildircin yumurtasi","Ari sutu","Limon suyu","B","38"
"970","4","Ozellikle sicak yaz gunlerinde tatil yerlerinde buzl hangi cerez satilir?","2013-03-08 13:37:18","Fistik","Badem","Leblebi","Findik","B","38"
"971","5","TV'de dinlediginiz Huysyz ve Tatli kadin sarkisini kim seslendirmektedir?","2013-03-08 13:38:15","Munir Nurettin Selcuk","Erol Sayan","Zeki Muren","Alaattin Yavasca","C","38"
"972","6","Oscar'da en iyi yonetmen dahil 4 odul alan Pi'nin yasaminda hangi hayvan basroldedir?","2013-03-08 13:39:01","Zebra","Kaplan","Orangutan","Sirtlan","B","38"
"973","7","Nobel edebiyat odullu Siddhartha'nin yazari kimdir?","2013-03-08 13:41:31","Patrick Suskind","Paulo Coelho","Herman Hesse","Tim Robbins","C","38"
"974","1","Ters duz edilince icinde karlar yagan sus esyasina ne denir?","2013-03-08 13:46:52","Kar kuresi","Muzik kutusu","Fildisi Kule","Rubik kupu","A","38"
"975","2","Ogrenci evlerinde en cok ne piser?","2013-03-08 13:47:16","Hunkar begendi","Makarna","Yaprak sarma","Karniyarik","B","38"
"976","3","Izleyiceler ATV logosunu ekranin neresinde gorur?","2013-03-08 13:48:11","Sag alt","Sol alt","Sag ust","Sol ust","D","38"
"977","4","Odullendirmek icin atlara ne verilir?","2013-03-08 13:56:44","Kesme seker","Uzum","Lokum","Findik","A","38"
"978","5","TV'de dinlediginiz Unzile sarkisini kim seslendirmektedir?","2013-03-08 13:57:29","Sezen Aksu","Zuhal Olcay","Nilufer","Yildiz Tilbe","A","38"
"979","6","Bir kisiyi temsil eden ve igne batirilan bebek nedir?","2013-03-08 13:58:24","Tattoo","Chucky","Voodoo","Matruska","C","38"
"980","7","Ayagin yukari asagi hareket etmesini saglayan tendonun adi nedir?","2013-03-08 14:02:13","Asil","Atlas","Talus","Pelvis","A","38"
"981","1","Ev kadinlarinin birinin evinde toplanip duzenlidigi gune ne denir?","2013-03-11 14:31:18","Gumus","Altin","Inci","Bronz","B","39"
"982","2","Kucuk alet olmasi oldugu halde ev resinin guc simgesi olan alet hangisidir?","2013-03-11 14:31:55","Mikser","Oklava","Televizyon kumandasi","Matkap","C","39"
"983","3","Bir partiden olmayan milletvekiline ne denir?","2013-03-11 14:32:26","Ozerk","Muhalif","Alternatif","Bagimsiz","D","39"
"984","4","Capraz tasinan rahat omuz cantasi adini hangi meslekten alir?","2013-03-11 14:32:57","Postaci","Avukat","Doktor","Fotografci","A","39"
"985","5","80lerde mizah dergileri ne renk olurdu?","2013-03-11 14:33:36","Mavi-Beyaz","Sari-Siyah","Sari-Yesil","Kirmizi-Siyah","B","39"
"986","6","Amerikalilarin dekoratif olarak da kullandigi siyah bilardo topunun sayisi nedir?","2013-03-11 14:35:10","2","4","6","8","D","39"
"987","7","TV'de dinlediginiz Bir Ada Hikayesinin sahibi yazar kimdir?","2013-03-11 14:36:15","Ahmet Hamdi Tanpinar","Yasar Kemal","Sait Faik Abasiyanik","Kemal Tahir","B","39"
"988","8","Bizde Sabir kupu de denilen standart bir Rubik kupu ayrilabilen kac kupten olusur?","2013-03-11 14:39:58","26","32","42","46","A","39"
"989","1","Yeni dogan bebegin ailesine ne denir?","2013-03-11 14:46:30","Allah akil fikir versin","Allah rahatlik versin","Allah zihin acikligi versin","Allah anali babali buyutsun","D","39"
"990","2","Bir anlasmayi sifahen yapmak ne demektir?","2013-03-11 14:46:53","Sozlu olarak","Sahitler huzurunda","Yazili olarak","Gecici olarak","A","39"
"991","3","Eti pisirmeden cesitli baharat yag salca icinde bekletmek nedir?","2013-03-11 14:48:03","Salamura","Demleme","Terbiye","Islama","C","39"
"992","4","Ispanya'da eglence amacli insan kuleleri Turkiye'de ne zaman apilir?","2013-03-11 14:48:44","14 subat","14 mart","23 nisan","19 mayis","D","39"
"993","5","Ruzgar estiginde sersemleyip kolay avlanan balil hangisidir?","2013-03-11 14:49:12","lodos baligi","poyraz baligi","karayel baligi","kesisleme baligi","A","39"
"994","6","Uzay Yolu dizisinde isinlamahangi karakterin goreviydi?","2013-03-11 14:50:08","Kaptan Kirk","Mr. Spock","Scotty","Dr. McCoy","C","39"
"995","7","TV'de dinlediginiz Kirpiklerin ok ok eyle vur sineme oldur beni turkusunu kim seslendirmektedir?","2013-03-11 14:52:44","Musa Eroglu","Arif Sag","Volkan Konak","Kubat","A","39"
"996","8","Hangi sayi Jules Verne roman isimlerinde yer almaz?","2013-03-11 14:54:40","5","9","80","20000","B","39"
"997","9","Suveys'e kanal Karadeniz'e bogaz acma gibi projeleri olan sadrazam kimdir?","2013-03-11 14:57:42","Koprulu Mehmet Pasa","Sokullu Mehmet Pasa","Baltaci Mehmet Pasa","Damat Rustem Pasa","B","39"
"998","10","1997'de hangi ulkenin 3 vatandasi atalarindan miras kaldigini dusundukleri Mars'a izinsiz uzay araci gonderen NASA'yi mahkemeye vermisti?","2013-03-11 15:04:54","Yemen","Hindistan","Kuzey Kore","Iran","A","39"
"999","1","Halk arasinda neye evliligin tadi tuzu denir?","2013-03-11 15:05:51","Tatil","Tartisma","Alis veris","Akraba ziyareti","B","39"
"1000","2","Okulda ogrenciler ne sirasina gore dizilir?","2013-03-11 15:06:10","Boy","Kilo","Not","Yas","A","39"
"1001","3","Okuma sekline gore anlami degisen hangisidir?","2013-03-11 15:06:52","Cakil","Kalem","Vakif","Tabir","C","39"
"1002","1","Suru psikolojisi hangi hayvanla anlatilir?","2013-03-11 15:10:45","Cekirge","Koyun","Balik","Kus","B","39"
"1003","2","Paspaslarda genelde ne yazilir?","2013-03-11 15:11:10","Hosgeldiniz","Iyi calismalar","Yine bekleriz","Afiyet olsun","A","39"
"1004","3","Halk arasinda on disleri ayrik olanlarda ne oldugu soylenir?","2013-03-11 15:11:34","Yaraticilik","Durustluk","Zeka","Sans","D","39"
"1005","4","Hollywood filmlerinde azili suclular hangisini gecince rahatlarlar?","2013-03-11 15:12:16","Meksika sinirini","goldengate koprusunu","ondeki arabayi","nevada colunu","A","39"
"1006","5","TV'de dinlediginiz muzik hangi turdedir?","2013-03-11 15:13:53","Vals","Flamenko","Kabuki","Opera","D","39"
"1007","6","Arabayla geri geri giderken direksiyonu sola cevirirseniz hangi yonde giderisiniz?","2013-03-11 15:14:29","Geriye sola","Geriye saga","Ileri sola","Ileri saga","A","39"
"1008","1","Belli etmeden etkileyen cekici korkucu insanlara Yere bakan .... ne denir?","2013-03-15 14:21:30","Sir saklayan","Hikaye anlatan","Goz dolduran","Yurek yakan","D","40"
"1009","2","Hangisini insanlar caya batirip yemeyi sever?","2013-03-15 14:21:50","Borek","Tost","Buskuvi","Pasta","C","40"
"1010","3","90'larda TV'de telefon tuslarina baslayarak oynanan ve karisini kurtarmaya calisan kahramanli oyun hangisiydi?","2013-03-15 14:22:40","Hugo","Teletubbies","Furby","Pepee","A","40"
"1011","4","Bijuteride genelde satilir?","2013-03-15 14:23:38","Oyuncak","Kumas","Taki","Parfum","C","40"
"1012","5","Bilgisayardaki ok standart olarak hangi yonu gosterir?","2013-03-15 14:24:13","Sol alt","Sag alt","Sol ust","Sag ust","C","40"
"1013","1","Onunden kedilerin eksik olmadigi dukkan hangisidir?","2013-03-15 14:27:20","Kasap","Bakkal","Manav","Terzi","A","40"
"1014","2","Fiyatlarin yuksek olmasina ne denir?","2013-03-15 14:27:39","Sekerli","Aci","Eksi","Tuzlu","D","40"
"1015","3","Amerikan filmlerinde genelde bombanin patlamasina kac saniye kala durdurulur?","2013-03-15 14:28:38","1","5","8","10","A","40"
"1016","4","90larda hangisinin parcalari farkli model ve parcalardan alinip toplamasi yapilirdi?","2013-03-15 14:29:29","Televizyon","Buzdolabi","Bilgisayar","Radyo","C","40"
"1017","5","Eksi inci uludag itu gibi isimleri olan internet sitelerinin turu nedir?","2013-03-15 14:30:10","Ajanda","Ansiklopedi","Rehber","Sozluk","D","40"
"1018","6","Satrancta kac degisik turde tas bulunur?","2013-03-15 14:30:44","5","6","7","8","B","40"
"1019","7","TV'de dinlediginiz eski Azer Baycan Kultur Bakani Polad Bulbuloglu ile duet yapan sarkici kimdir?","2013-03-15 14:32:48","Sebnem Ferah","Umay Umay","Sertab Erener","Nil Karaibrahimgil","A","40"
"1020","8","Gectigimiz gunlerde Ingiltere'de bir otoparkin altinda kemikleri bulunan kisi kimdir?","2013-03-15 14:36:01","III. Richard","J.R.R. Tolkien","Robin Hood","Karindesen Jack","A","40"
"1021","9","Nobel odulunden kazandigi parayla eski karisina cocuk nafakasi odeyen unlu bilim adami kimdir?","2013-03-15 14:39:08","Ivan Pavlov","Albert Einstein","Alexander Fleming","Pierre Curie","B","40"
"1022","1","Seyyar oyuncak ve balon saticilari ne diye bagiirir?","2013-03-15 14:45:09","Derya kuzusu","Aksam pazari","Cocugunu sevindir","Ilac niyetine","C","40"
"1023","2","Deniz fenerlerinin buyuk bolumu ne renktir?","2013-03-15 14:45:33","Beyaz","Siyah","Kirmizi","Mavi","A","40"
"1024","3","Hangi meyvenin henuz olmamisi dalindan koparilinca ucundan sut cikar?","2013-03-15 14:46:10","Uzum","Kayisi","Incir","Cilek","C","40"
"1025","4","Hangi hayvanin kendine ozel sesi yoktur?","2013-03-15 14:46:42","At","Esek","Yilan","Geyik","D","40"
"1026","5","TVde dinlediginiz sarki hangi cizgi filmindir?","2013-03-15 14:47:15","Jetgiller","Tas devri","Temel reis","Shrek","C","40"
"1027","6","Yemek programlarinda sikca kullanilan julyen nasil dograma bicimidir?","2013-03-15 14:47:57","Kup kup","Uzun ince","Halka halka","Yarim ay","B","40"
"1028","7","Anna Karenina'nin yazari kimdir?","2013-03-15 14:50:04","Gogol","Tolstoy","Cehov","Gorki","B","40"
"1029","8","Hangi liderin tarihi suikasti icin gorevli 6 kisi firsati kacirip sonra iclerinden biri arabasi bozulan lideri sans eseri gorup vurmustur?","2013-03-15 14:53:52","Ernesto Che Guevara","Car II. Nikola","Benito Mussolini","Franz Ferdinand","D","40"
"1030","1","Bogalari kizdirmak icin ne renk gosterilir?","2013-03-15 15:00:46","Kirmizi","Mavi","Sari","SIyah","A","40"
"1031","2","Cocuklarin cok sevdigi kucuk krakerler ne sekildedir?","2013-03-15 15:01:14","Fil","Balik","At","Kelebek","B","40"
"1032","3","Okey veya iskambil oynamak icin bir araya gelmeye ne kurmak denir?","2013-03-15 15:02:14","Dikdortgen","Ucgen","Kare","Cember","C","40"
"1033","4","On yuzunde siyah hakim olmasina ragmen on yuzunun rengiyle anilan ABD dolari ne renktir?","2013-03-15 15:03:46","Turuncu","Yesil","Mavi","Kahverengi","B","40"
"1034","5","Eskiler hangi semte takim elbise giyip gittikleri gunleri anlatirlar?","2013-03-15 15:04:17","Sultanahmet","Moda","Beyoglu","Bebek","C","40"
"1035","6","Hay bin kunduz sozu hangi oizgi karaktere aittir?","2013-03-15 15:04:49","Kaptan Swing","Mr. No","Zagor","Conan","A","40"
"1036","7","TV'de dinlediginiz Breakfeast in America sarkisini seslendiren Amerikan muzik grubu hangisidir?","2013-03-15 15:08:35","Supertramp","Depeche Mode","RHCP","The Cure","A","40"
"1037","1","Her toplantida veya her isin icinde bulunmaya meraklilara <Kimsiz dugun olmaz denir?","2013-03-18 14:32:38","Nedime","Kamber","Kirve","Cengi","B","41"
"1038","2","Hangi icecegi getirene aziz ol denir?","2013-03-18 14:33:03","Su","Kahve","Cay","Serbet","A","41"
"1039","3","Goz yasinin tadi nedir?","2013-03-18 14:33:23","Tatli","Tuzlu","Eksi","Aci","B","41"
"1040","4","Halk arasinda anlatilan hikayeye gore coban zengin olunca hep ne yer?","2013-03-18 14:34:03","Soganin cucugu","Yumurtanin sarisi","Ekmegin kenari","Yogurdun kaymagi","A","41"
